spatial_status,source_entity_id,source_name_en,source_name_zh,source_granularity,source_atlas,hemisphere,candidate_g1_entity_id,candidate_g1_name_en,candidate_g1_name_zh,phase16_classification,phase17_classification,anatomical_family,anatomical_reason,atlas_definition_basis,literature_basis,evidence_title,evidence_author,evidence_year,doi_or_official_reference,active_spatial_relation,historical_spatial_relation,historical_conflict_status,contralateral_entity,contralateral_phase17_status,scientific_confidence,review_note,frozen_decision,frozen_applicability,frozen_rollup_eligible,frozen_rollup_explicit,v3_classification,gate,gate_reason
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000566,Area Id4 (Insula) left,左侧Id4区（岛叶）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000299,Left Insula,左岛叶,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,岛叶,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"partial_overlap->Left Insular gyrus, Brainnetome 6_5; partial_overlap->Left Insular gyrus, Brainnetome 6_6",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000565,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000567,Area Id3 (Insula) right,右侧Id3区（岛叶）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000330,Right Insula,右岛叶,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,岛叶,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"dominant_overlap->Right Insular gyrus, Brainnetome 6_4",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000568,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000568,Area Id3 (Insula) left,左侧Id3区（岛叶）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000299,Left Insula,左岛叶,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,岛叶,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"dominant_overlap->Left Insular gyrus, Brainnetome 6_4",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000567,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000575,Area Te 3 (STG) right,右侧Te 3区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000327,Right Superior Temporal Gyrus,右颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"partial_overlap->Right Superior temporal gyrus, Brainnetome 6_4; partial_overlap->Right Superior temporal gyrus, Brainnetome 6_3; partial_overlap->Right Superior temporal gyrus, Brainnetome 6_6",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000576,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000576,Area Te 3 (STG) left,左侧Te 3区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000296,Left Superior Temporal Gyrus,左颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000575,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000577,Area Te 2.2 (STG) right,右侧Te 2.2区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000327,Right Superior Temporal Gyrus,右颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"dominant_overlap->Right Superior temporal gyrus, Brainnetome 6_2",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000578,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000578,Area Te 2.2 (STG) left,左侧Te 2.2区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000296,Left Superior Temporal Gyrus,左颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000577,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000579,Area Te 2.1 (STG) right,右侧Te 2.1区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000327,Right Superior Temporal Gyrus,右颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"partial_overlap->Right Superior temporal gyrus, Brainnetome 6_3; partial_overlap->Right Superior temporal gyrus, Brainnetome 6_2",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000580,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000580,Area Te 2.1 (STG) left,左侧Te 2.1区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000296,Left Superior Temporal Gyrus,左颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"dominant_overlap->Left Superior temporal gyrus, Brainnetome 6_3",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000579,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000583,Area Te 1.2 (HESCHL) right,右侧Te 1.2区（颞横回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000329,Right Transverse Temporal Gyrus,右颞横回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞横回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"contained_in->Right Superior temporal gyrus, Brainnetome 6_3",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000584,NOT_IN_218_(already has path or review),中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,APPROVE_CONTAINED_IN,LOWER_GRANULARITY_ONLY,T,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000589,Area Ph2 (PhG) right,右侧Ph2区（海马旁回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000313,Right Parahippocampal Gyrus,右海马旁回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,海马旁回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000590,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000590,Area Ph2 (PhG) left,左侧Ph2区（海马旁回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000282,Left Parahippocampal Gyrus,左海马旁回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,海马旁回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,NONE,HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000589,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,CONFLICT_REVIEW,SOURCE_LEVEL_SPATIAL_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000595,Area TI (STG) right,右侧TI区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000327,Right Superior Temporal Gyrus,右颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"partial_overlap->Right Superior temporal gyrus, Brainnetome 6_3; partial_overlap->Right Superior temporal gyrus, Brainnetome 6_5",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000596,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000596,Area TI (STG) left,左侧TI区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000296,Left Superior Temporal Gyrus,左颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"partial_overlap->Left Superior temporal gyrus, Brainnetome 6_3; partial_overlap->Left Superior temporal gyrus, Brainnetome 6_5",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000595,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000597,Area TeI (STG) right,右侧TeI区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000327,Right Superior Temporal Gyrus,右颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"contained_in->Right Superior temporal gyrus, Brainnetome 6_3",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000598,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,APPROVE_CONTAINED_IN,LOWER_GRANULARITY_ONLY,T,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000598,Area TeI (STG) left,左侧TeI区（颞上回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000296,Left Superior Temporal Gyrus,左颞上回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,颞上回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"dominant_overlap->Left Superior temporal gyrus, Brainnetome 6_3",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000597,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000602,Area FG2 (FusG) left,左侧FG2区（梭状回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000273,Left Fusiform Gyrus,左梭状回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,梭状回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"partial_overlap->Left Fusiform gyrus, Brainnetome 3_3; partial_overlap->Left Fusiform gyrus, Brainnetome 3_2",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000601,NOT_IN_218_(already has path or review),中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000603,Area FG3 (FusG) right,右侧FG3区（梭状回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000304,Right Fusiform Gyrus,右梭状回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,梭状回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"partial_overlap->Right Fusiform gyrus, Brainnetome 3_2; partial_overlap->Right Fusiform gyrus, Brainnetome 3_1",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000604,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
HISTORICAL_CONFLICT,NGIQ-BR-00000604,Area FG3 (FusG) left,左侧FG3区（梭状回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,left,NGIQ-BR-00000273,Left Fusiform Gyrus,左梭状回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,梭状回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"partial_overlap->Left Fusiform gyrus, Brainnetome 3_2; partial_overlap->Left Fusiform gyrus, Brainnetome 3_1; partial_overlap->Left Fusiform gyrus, Brainnetome 3_3",HISTORICAL_CONFLICT,HISTORICAL_CONFLICT,NGIQ-BR-00000603,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,PARTIAL_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
SPATIAL_REVIEW_REQUIRED,NGIQ-BR-00000605,Area FG1 (FusG) right,右侧FG1区（梭状回）,G4_MICROSTRUCTURAL_FINE,Julich-Brain,right,NGIQ-BR-00000304,Right Fusiform Gyrus,右梭状回,DIRECT_CONTAINED_HIGH_CONFIDENCE,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,梭状回,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,Julich-Brain cytoarchitectonic atlas (Amunts 2020),Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,Julich-Brain: a 3D probabilistic atlas of the human brain's cytoarchitecture,"Amunts K, Mohlberg H, Bludau S, Zilles K",2020,10.1126/science.abb4588,"dominant_overlap->Right Fusiform gyrus, Brainnetome 3_2",NO_HISTORICAL_CONFLICT,NO_HISTORICAL_CONFLICT,NGIQ-BR-00000606,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,中,Julich cyto 边界不一定等于宏观脑回边界；仅凭 family 标签不能证明整区含于对应 G1 gyrus，需概率/硬标签空间复核后方可晋升。,APPROVE_DOMINANT_OVERLAP,LOWER_GRANULARITY_ONLY,F,NO,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,NONE,
